state,frequency,pct
00010111101111001100,4,8.0E-6
00010111110001001100,1,2.0E-6
00010111110011001100,2,4.0E-6
00010111110101001100,3,6.0E-6
00010111110111001100,3,6.0E-6
00010111111001001100,2,4.0E-6
00010111111111001100,1,2.0E-6
00011000000001001100,3,6.0E-6
00011000000011001100,3,6.0E-6
00011000000111001100,3,6.0E-6
00011000001001001100,2,4.0E-6
00011000001011001100,4,8.0E-6
00011000001101001100,2,4.0E-6
00011000001111001100,1,2.0E-6
00011000010001001100,3,6.0E-6
00011000010011001100,4,8.0E-6
00011000010101001100,3,6.0E-6
00011000010111001100,2,4.0E-6
00011000011001001100,1,2.0E-6
00011000011011001100,5,1.0E-5
00011000011101001100,5,1.0E-5
00011000011111001100,6,1.2E-5
00011000100001001100,1,2.0E-6
00011000100011001100,4,8.0E-6
00011000100101001100,6,1.2E-5
00011000100111001100,2,4.0E-6
00011000101001001100,2,4.0E-6
00011000101011001100,4,8.0E-6
00011000101101001100,5,1.0E-5
00011000101111001100,4,8.0E-6
00011000110001001100,2,4.0E-6
00011000110011001100,1,2.0E-6
00011000110101001100,5,1.0E-5
00011000110111001100,1,2.0E-6
00011000111001001100,2,4.0E-6
00011000111011001100,1,2.0E-6
00011000111101001100,4,8.0E-6
00011000111111001100,3,6.0E-6
00011001000001001100,3,6.0E-6
00011001000011001100,2,4.0E-6
00011001000101001100,2,4.0E-6
00011001000111001100,4,8.0E-6
00011001001001001100,4,8.0E-6
00011001001011001100,3,6.0E-6
00011001001101001100,4,8.0E-6
00011001001111001100,2,4.0E-6
00011001010001001100,1,2.0E-6
00011001010011001100,3,6.0E-6
00011001010101001100,2,4.0E-6
00011001010111001100,4,8.0E-6
00011001011001001100,2,4.0E-6
00011001011011001100,4,8.0E-6
00011001011101001100,3,6.0E-6
00011001011111001100,1,2.0E-6
00011001100001001100,5,1.0E-5
00011001100101001100,2,4.0E-6
00011001100111001100,3,6.0E-6
00011001101001001100,3,6.0E-6
00011001101011001100,2,4.0E-6
00011001101101001100,4,8.0E-6
00011001101111001100,2,4.0E-6
00011001110001001100,3,6.0E-6
00011001110011001100,2,4.0E-6
00011001110101001100,2,4.0E-6
00011001110111001100,3,6.0E-6
00011001111011001100,2,4.0E-6
00011001111101001100,2,4.0E-6
00011001111111001100,5,1.0E-5
00011010000001001100,4,8.0E-6
00011010000011001100,2,4.0E-6
00011010000101001100,3,6.0E-6
00011010000111001100,4,8.0E-6
00011010001001001100,3,6.0E-6
00011010001011001100,1,2.0E-6
00011010001101001100,6,1.2E-5
00011010001111001100,1,2.0E-6
00011010010001001100,3,6.0E-6
00011010010011001100,4,8.0E-6
00011010010101001100,1,2.0E-6
00011010010111001100,2,4.0E-6
00011010011001001100,2,4.0E-6
00011010011011001100,5,1.0E-5
00011010011101001100,1,2.0E-6
00011010100001001100,3,6.0E-6
00011010100011001100,6,1.2E-5
00011010100111001100,3,6.0E-6
00011010101001001100,2,4.0E-6
00011010101011001100,4,8.0E-6
00011010101101001100,4,8.0E-6
00011010101111001100,7,1.4E-5
00011010110001001100,2,4.0E-6
00011010110011001100,3,6.0E-6
00011010110101001100,4,8.0E-6
00011010110111001100,2,4.0E-6
00011010111001001100,1,2.0E-6
00011010111011001100,2,4.0E-6
00011010111101001100,4,8.0E-6
00011010111111001100,2,4.0E-6
00011011000001001100,2,4.0E-6
00011011000011001100,2,4.0E-6
00011011000101001100,3,6.0E-6
00011011000111001100,2,4.0E-6
00011011001001001100,2,4.0E-6
00011011001011001100,7,1.4E-5
00011011001101001100,2,4.0E-6
00011011001111001100,1,2.0E-6
00011011010001001100,2,4.0E-6
00011011010011001100,2,4.0E-6
00011011010101001100,1,2.0E-6
00011011010111001100,6,1.2E-5
00011011011001001100,1,2.0E-6
00011011011011001100,2,4.0E-6
00011011011101001100,3,6.0E-6
00011011011111001100,6,1.2E-5
00011011100001001100,3,6.0E-6
00011011100011001100,3,6.0E-6
00011011100101001100,1,2.0E-6
00011011100111001100,4,8.0E-6
00011011101001001100,3,6.0E-6
00011011101011001100,3,6.0E-6
00011011101101001100,1,2.0E-6
00011011101111001100,1,2.0E-6
00011011110001001100,4,8.0E-6
00011011110101001100,5,1.0E-5
00011011110111001100,2,4.0E-6
00011011111001001100,3,6.0E-6
00011011111011001100,3,6.0E-6
00011011111101001100,3,6.0E-6
00011011111111001100,3,6.0E-6
00011100000001001100,3,6.0E-6
00011100000011001100,6,1.2E-5
00011100000101001100,2,4.0E-6
00011100000111001100,2,4.0E-6
