state,frequency,pct
00001100011111011010101000101010110,1,2.0E-6
00001100011111101110000000101010110,1,2.0E-6
00001100100001001110010000101010110,1,2.0E-6
00001100100100100010101000101010110,1,2.0E-6
00001100111110110111011000101010110,1,2.0E-6
00001101000111000100000000101010110,1,2.0E-6
00001101000111000101100000101010110,1,2.0E-6
00001101000111000110011000101010110,1,2.0E-6
00001101000111001000101000101010110,1,2.0E-6
00001101000111001000111000101010110,1,2.0E-6
00001101000111001001100000101010110,1,2.0E-6
00001101000111001001111000101010110,4,8.0E-6
00001101000111001010011000101010110,2,4.0E-6
00001101000111001010100000101010110,2,4.0E-6
00001101000111001010101000101010110,6,1.2E-5
00001101000111001010110000101010110,4,8.0E-6
00001101000111001010111000101010110,3,6.0E-6
00001101000111001011000000101010110,11,2.2E-5
00001101000111001011001000101010110,11,2.2E-5
00001101000111001011010000101010110,22,4.4E-5
00001101000111001011011000101010110,53,1.06E-4
00001101000111001011100000101010110,686,0.001372
00001101000111001011101000101010110,306,6.12E-4
00001101000111001011110000101010110,42,8.4E-5
00001101000111001011111000101010110,15,3.0E-5
00001101000111001100000000101010110,6,1.2E-5
00001101000111001100001000101010110,6,1.2E-5
00001101000111001100010000101010110,3,6.0E-6
00001101000111001100011000101010110,3,6.0E-6
00001101000111001100100000101010110,5,1.0E-5
00001101000111001101001000101010110,1,2.0E-6
00001101000111001101111000101010110,1,2.0E-6
00001101000111001110000000101010110,1,2.0E-6
00001101000111001110100000101010110,1,2.0E-6
00001101000111001111000000101010110,1,2.0E-6
00001101000111001111010000101010110,1,2.0E-6
00001101000111001111110000101010110,1,2.0E-6
00001101000111011100100000101010110,1,2.0E-6
00001101000111100111110000101010110,1,2.0E-6
00001101100000011000001000101010110,1,2.0E-6
00001101101101110110011000101010110,1,2.0E-6
00001101101110111001011000101010110,1,2.0E-6
00001101101111000011011000101010110,1,2.0E-6
00001101101111000011111000101010110,1,2.0E-6
00001101101111000100000000101010110,1,2.0E-6
00001101101111000100110000101010110,1,2.0E-6
00001101101111000101001000101010110,1,2.0E-6
00001101101111000101010000101010110,1,2.0E-6
00001101101111000101100000101010110,1,2.0E-6
00001101101111000101111000101010110,1,2.0E-6
00001101101111000111010000101010110,1,2.0E-6
00001101101111000111100000101010110,1,2.0E-6
00001101101111000111101000101010110,1,2.0E-6
00001101101111000111110000101010110,1,2.0E-6
00001101101111001000000000101010110,2,4.0E-6
00001101101111001000001000101010110,1,2.0E-6
00001101101111001000010000101010110,6,1.2E-5
00001101101111001000011000101010110,4,8.0E-6
00001101101111001000100000101010110,7,1.4E-5
00001101101111001000101000101010110,10,2.0E-5
00001101101111001000110000101010110,20,4.0E-5
00001101101111001000111000101010110,54,1.08E-4
00001101101111001001000000101010110,628,0.001256
00001101101111001001001000101010110,377,7.54E-4
00001101101111001001010000101010110,53,1.06E-4
00001101101111001001011000101010110,21,4.2E-5
00001101101111001001100000101010110,7,1.4E-5
00001101101111001001101000101010110,4,8.0E-6
00001101101111001001110000101010110,3,6.0E-6
00001101101111001001111000101010110,3,6.0E-6
00001101101111001010000000101010110,3,6.0E-6
00001101101111001010001000101010110,1,2.0E-6
00001101101111001010010000101010110,1,2.0E-6
00001101101111001010100000101010110,2,4.0E-6
00001101101111001010111000101010110,2,4.0E-6
00001101101111001011000000101010110,3,6.0E-6
00001101101111001011001000101010110,1,2.0E-6
00001101101111001011010000101010110,1,2.0E-6
00001101101111001011101000101010110,1,2.0E-6
00001101101111001011111000101010110,1,2.0E-6
00001101101111001100000000101010110,1,2.0E-6
00001101101111001100011000101010110,1,2.0E-6
00001101101111001101001000101010110,1,2.0E-6
00001101101111001111010000101010110,2,4.0E-6
00001101101111011000110000101010110,1,2.0E-6
00001110010110101110100000101010110,1,2.0E-6
00001110010110110011110000101010110,1,2.0E-6
00001110010110111100010000101010110,1,2.0E-6
00001110010111000000011000101010110,1,2.0E-6
00001110010111000001001000101010110,1,2.0E-6
00001110010111000010101000101010110,2,4.0E-6
00001110010111000011010000101010110,1,2.0E-6
00001110010111000011011000101010110,1,2.0E-6
00001110010111000011110000101010110,1,2.0E-6
00001110010111000011111000101010110,1,2.0E-6
00001110010111000100000000101010110,2,4.0E-6
00001110010111000100110000101010110,1,2.0E-6
00001110010111000101000000101010110,2,4.0E-6
00001110010111000101010000101010110,1,2.0E-6
00001110010111000101011000101010110,2,4.0E-6
00001110010111000101100000101010110,2,4.0E-6
00001110010111000101101000101010110,2,4.0E-6
00001110010111000101110000101010110,4,8.0E-6
00001110010111000101111000101010110,2,4.0E-6
00001110010111000110000000101010110,13,2.6E-5
00001110010111000110001000101010110,12,2.4E-5
00001110010111000110010000101010110,21,4.2E-5
00001110010111000110011000101010110,63,1.26E-4
00001110010111000110100000101010110,590,0.00118
00001110010111000110101000101010110,385,7.7E-4
00001110010111000110110000101010110,49,9.8E-5
00001110010111000110111000101010110,19,3.8E-5
00001110010111000111000000101010110,10,2.0E-5
00001110010111000111001000101010110,7,1.4E-5
00001110010111000111010000101010110,4,8.0E-6
00001110010111000111011000101010110,4,8.0E-6
00001110010111000111100000101010110,1,2.0E-6
00001110010111000111101000101010110,1,2.0E-6
00001110010111000111110000101010110,1,2.0E-6
00001110010111001000111000101010110,1,2.0E-6
00001110010111001001001000101010110,1,2.0E-6
00001110010111001001100000101010110,1,2.0E-6
00001110010111001001111000101010110,1,2.0E-6
00001110010111001100011000101010110,1,2.0E-6
00001110010111010001011000101010110,1,2.0E-6
00001110010111010111011000101010110,1,2.0E-6
00001110100010011101000000101010110,1,2.0E-6
00001110101001010010011000101010110,1,2.0E-6
00001110111001111100000000101010110,1,2.0E-6
00001110111110111101011000101010110,1,2.0E-6
00001110111111000001001000101010110,1,2.0E-6
00001110111111000010000000101010110,1,2.0E-6
00001110111111000010001000101010110,1,2.0E-6
00001110111111000010110000101010110,1,2.0E-6
00001110111111000010111000101010110,2,4.0E-6
00001110111111000011000000101010110,1,2.0E-6
00001110111111000011001000101010110,1,2.0E-6
00001110111111000011010000101010110,2,4.0E-6
00001110111111000011011000101010110,4,8.0E-6
00001110111111000011100000101010110,5,1.0E-5
00001110111111000011101000101010110,4,8.0E-6
00001110111111000011110000101010110,20,4.0E-5
00001110111111000011111000101010110,58,1.16E-4
00001110111111000100000000101010110,532,0.001064
00001110111111000100001000101010110,429,8.58E-4
00001110111111000100010000101010110,46,9.2E-5
00001110111111000100011000101010110,22,4.4E-5
00001110111111000100100000101010110,15,3.0E-5
00001110111111000100101000101010110,5,1.0E-5
00001110111111000100110000101010110,5,1.0E-5
00001110111111000100111000101010110,3,6.0E-6
00001110111111000101000000101010110,2,4.0E-6
00001110111111000101001000101010110,2,4.0E-6
00001110111111000101010000101010110,1,2.0E-6
00001110111111000101110000101010110,1,2.0E-6
00001110111111000101111000101010110,1,2.0E-6
00001110111111000110011000101010110,1,2.0E-6
00001110111111000110100000101010110,1,2.0E-6
00001110111111000110101000101010110,1,2.0E-6
00001110111111001000110000101010110,1,2.0E-6
00001110111111001001000000101010110,1,2.0E-6
00001110111111001011010000101010110,1,2.0E-6
